Applicant_ID,Applicant_Income,Coapplicant_Income,Employment_Status,Age,Marital_Status,Dependents,Credit_Score,Existing_Loans,DTI_Ratio,Savings,Collateral_Value,Loan_Amount,Loan_Term,Loan_Purpose,Property_Area,Education_Level,Gender,Employer_Category,Loan_Approved
APP-1841,7713,0,Salaried,60,Married,4,838,2,0.41,11336,190394,148312,240,Home,Semi-Urban,Graduate,Female,Self,1
APP-1842,9026,2000,Salaried,41,Single,0,702,0,0.29,48037,139236,107095,24,Education,Urban,Graduate,Male,Private,1
APP-1843,2255,0,Salaried,22,Married,1,826,1,0.5,17206,165596,78774,120,Home,Semi-Urban,Graduate,Female,Self,0
APP-1844,6804,0,Self-Employed,57,Single,1,828,1,0.54,35831,19745,53175,60,Business,Urban,Undergraduate,Male,Govt,1
APP-1845,3838,5000,Salaried,26,Single,3,606,3,0.53,44563,25861,141637,48,Personal,Rural,Graduate,Female,Private,0
APP-1846,12136,0,Self-Employed,64,Married,0,735,3,0.49,19361,101707,26375,12,Home,Rural,Undergraduate,Male,Private,1
APP-1847,2009,2000,Self-Employed,38,Married,1,642,4,0.23,42335,64261,35710,36,Education,Urban,Undergraduate,Male,Self,0
APP-1848,4871,5000,Salaried,50,Married,2,825,0,0.51,75469,143909,117026,48,Personal,Urban,Undergraduate,Female,Private,1
APP-1849,10989,0,Salaried,42,Single,0,707,3,0.37,26816,84135,37597,24,Home,Urban,Postgraduate,Male,Private,1
APP-1850,9409,0,Self-Employed,53,Married,2,824,0,0.13,16619,64380,84289,24,Personal,Urban,Postgraduate,Male,Self,1
APP-1851,9418,0,Salaried,50,Single,3,730,1,0.33,27819,96089,95687,24,Home,Urban,Undergraduate,Male,Private,1
APP-1852,7124,2500,Self-Employed,37,Married,4,626,1,0.57,12741,115025,128968,12,Personal,Urban,Graduate,Female,Govt,0
APP-1853,3015,3000,Salaried,63,Single,0,700,0,0.54,9798,190903,50274,24,Home,Semi-Urban,Graduate,Male,Private,0
APP-1854,12016,2500,Salaried,52,Single,0,787,3,0.15,26143,179327,58634,120,Business,Urban,Undergraduate,Female,Private,1
APP-1855,14661,0,Salaried,62,Single,1,838,0,0.47,50695,170592,40041,36,Home,Rural,Postgraduate,Male,Private,1
APP-1856,13328,2500,Business,34,Married,1,780,1,0.5,33747,170613,148320,60,Home,Rural,Undergraduate,Male,Private,1
APP-1857,4193,4000,Salaried,30,Married,0,567,2,0.24,22182,168422,95365,12,Business,Semi-Urban,Postgraduate,Male,Govt,0
APP-1858,10415,2000,Self-Employed,56,Single,0,622,2,0.34,10415,54397,143275,240,Home,Rural,Undergraduate,Male,Private,0
APP-1859,9449,4000,Salaried,54,Married,4,738,0,0.46,12085,87085,61986,48,Home,Urban,Postgraduate,Female,Private,1
APP-1860,6158,2500,Self-Employed,29,Married,3,566,1,0.32,16008,73865,35370,360,Home,Urban,Postgraduate,Female,Private,0
APP-1861,5925,2000,Self-Employed,62,Married,0,568,2,0.16,19452,65956,45247,48,Home,Semi-Urban,Postgraduate,Male,Private,0
APP-1862,8970,1500,Salaried,48,Married,1,768,0,0.45,65075,168525,134403,24,Business,Semi-Urban,Undergraduate,Male,Govt,1
APP-1863,8938,0,Salaried,31,Married,1,669,1,0.56,9120,110727,129544,36,Personal,Semi-Urban,Undergraduate,Female,Govt,0
APP-1864,6784,0,Self-Employed,34,Married,0,650,0,0.43,65385,153978,141506,60,Home,Rural,Undergraduate,Female,Govt,0
APP-1865,6000,2000,Salaried,59,Married,2,583,1,0.49,74356,24988,72982,120,Personal,Rural,Postgraduate,Female,Private,0
APP-1866,3633,0,Self-Employed,39,Single,2,633,3,0.28,19170,168795,75180,180,Education,Semi-Urban,Graduate,Female,Private,0
APP-1867,12344,3000,Salaried,35,Single,3,745,1,0.19,17259,43800,118534,48,Business,Rural,Graduate,Male,Self,1
APP-1868,9266,5000,Business,48,Single,2,751,1,0.42,23099,180179,34644,180,Home,Urban,Undergraduate,Female,Govt,1
APP-1869,10702,2500,Self-Employed,44,Single,1,560,1,0.26,10649,168502,48493,36,Personal,Urban,Postgraduate,Male,Private,0
APP-1870,2384,0,Business,28,Married,2,767,1,0.53,60258,173607,93824,180,Education,Semi-Urban,Graduate,Male,Private,0
APP-1871,2404,0,Salaried,63,Married,0,802,0,0.16,42037,97329,145031,48,Education,Semi-Urban,Graduate,Female,Private,1
APP-1872,10175,0,Salaried,29,Married,1,771,0,0.32,12805,62284,57289,240,Education,Semi-Urban,Undergraduate,Female,Self,1
APP-1873,14805,2000,Salaried,53,Married,1,629,1,0.3,44147,66232,45481,360,Home,Urban,Undergraduate,Female,Govt,1
APP-1874,14763,2500,Salaried,53,Single,0,556,1,0.57,75280,54420,87097,180,Personal,Semi-Urban,Undergraduate,Male,Govt,0
APP-1875,4000,4000,Salaried,39,Married,0,821,1,0.18,47053,47710,32578,240,Education,Urban,Postgraduate,Male,Private,1
APP-1876,12948,1000,Salaried,23,Married,0,776,0,0.1,77215,102035,82048,240,Business,Semi-Urban,Graduate,Male,Private,1
APP-1877,11860,4000,Self-Employed,30,Married,3,565,0,0.22,11985,181570,105737,24,Home,Urban,Graduate,Female,Govt,1
APP-1878,7989,3000,Salaried,60,Married,0,561,0,0.51,13391,41283,28687,360,Personal,Urban,Graduate,Male,Private,0
APP-1879,3460,0,Salaried,62,Single,0,840,3,0.2,5861,35968,132540,120,Business,Urban,Undergraduate,Female,Private,1
APP-1880,9190,3000,Self-Employed,21,Married,1,790,1,0.22,64582,72508,40183,48,Personal,Urban,Graduate,Male,Private,1
APP-1881,9140,0,Salaried,49,Single,2,570,0,0.16,52928,123435,30758,60,Business,Rural,Postgraduate,Female,Govt,0
APP-1882,5636,0,Salaried,54,Married,0,727,0,0.46,35364,95366,142154,60,Business,Urban,Postgraduate,Female,Private,0
APP-1883,12916,2000,Business,33,Married,4,777,4,0.13,43923,15738,106368,180,Home,Urban,Postgraduate,Male,Private,1
APP-1884,6809,0,Business,21,Single,3,822,0,0.27,8919,13098,55891,360,Personal,Semi-Urban,Undergraduate,Male,Private,1
APP-1885,6178,2000,Salaried,54,Married,1,837,2,0.24,56896,105424,56901,180,Home,Semi-Urban,Graduate,Female,Self,1
APP-1886,9245,2000,Salaried,49,Single,2,846,0,0.38,48396,88672,113912,360,Education,Urban,Postgraduate,Male,Govt,1
APP-1887,8600,1500,Self-Employed,33,Single,0,683,3,0.47,35840,48244,81062,48,Home,Urban,Graduate,Female,Self,0
APP-1888,7997,0,Salaried,49,Single,1,832,3,0.37,43255,149325,82008,48,Personal,Rural,Graduate,Female,Private,1
APP-1889,4048,1500,Salaried,59,Single,2,702,1,0.57,72160,64333,143847,120,Education,Semi-Urban,Graduate,Male,Private,0
APP-1890,14338,1500,Salaried,44,Married,0,615,0,0.58,9176,135349,27974,240,Education,Urban,Graduate,Female,Private,0
APP-1891,6780,1500,Salaried,46,Single,0,686,0,0.28,34529,60969,90591,360,Home,Semi-Urban,Postgraduate,Male,Private,0
APP-1892,2716,1000,Salaried,37,Married,1,641,1,0.49,57406,100744,28615,12,Business,Urban,Postgraduate,Female,Self,0
APP-1893,9939,0,Salaried,27,Single,0,808,1,0.47,13941,127286,32838,12,Home,Urban,Graduate,Male,Self,1
APP-1894,7565,1500,Self-Employed,33,Single,3,652,0,0.55,2669,185483,50728,240,Home,Semi-Urban,Graduate,Female,Govt,0
APP-1895,6544,0,Business,25,Single,0,604,0,0.32,45859,85028,126249,180,Home,Rural,Postgraduate,Male,Govt,0
APP-1896,6976,2000,Salaried,46,Single,2,806,1,0.37,56786,45421,88000,360,Business,Urban,Undergraduate,Male,Private,1
APP-1897,14775,2500,Self-Employed,23,Married,1,650,1,0.31,52083,142526,62798,36,Business,Rural,Graduate,Male,Self,1
APP-1898,12015,1500,Business,27,Single,2,747,0,0.53,41076,158594,146772,60,Personal,Urban,Postgraduate,Female,Private,1
APP-1899,12273,1500,Salaried,59,Married,1,775,0,0.21,21323,48575,20248,36,Business,Urban,Postgraduate,Male,Private,1
APP-1900,5419,5000,Salaried,21,Single,1,786,4,0.22,7021,13192,55291,60,Home,Urban,Postgraduate,Female,Private,1
APP-1901,9239,2500,Self-Employed,37,Single,3,575,1,0.29,40807,121116,92629,12,Business,Urban,Graduate,Male,Private,0
APP-1902,11766,4000,Salaried,63,Married,1,670,2,0.22,51355,196340,135612,48,Home,Rural,Postgraduate,Female,Private,1
APP-1903,2249,2500,Self-Employed,45,Married,1,731,1,0.38,45732,137874,27177,120,Home,Semi-Urban,Postgraduate,Female,Private,0
APP-1904,10865,0,Salaried,23,Married,1,748,0,0.17,9711,91311,53815,24,Home,Urban,Postgraduate,Male,Self,1
APP-1905,14725,0,Business,35,Single,2,804,0,0.26,64079,151474,48533,180,Personal,Rural,Postgraduate,Male,Private,1
APP-1906,12357,1500,Salaried,49,Married,1,671,0,0.56,8904,90781,10026,240,Personal,Rural,Undergraduate,Male,Private,0
APP-1907,2770,0,Salaried,63,Married,3,580,2,0.3,65033,46527,114997,12,Home,Rural,Graduate,Male,Private,0
APP-1908,14154,1000,Self-Employed,52,Married,0,834,1,0.47,56096,62181,70611,48,Business,Rural,Undergraduate,Male,Private,1
APP-1909,6363,0,Salaried,46,Single,1,655,0,0.16,4093,101472,97242,48,Education,Urban,Postgraduate,Female,Private,0
APP-1910,12176,1500,Salaried,36,Married,2,773,4,0.22,25918,168074,114913,60,Home,Rural,Postgraduate,Male,Govt,1
APP-1911,3077,2000,Salaried,45,Married,2,822,0,0.5,73743,91219,52082,48,Education,Semi-Urban,Graduate,Female,Private,0
APP-1912,10427,2000,Salaried,48,Married,3,781,4,0.48,63636,153532,113613,360,Personal,Rural,Graduate,Female,Private,1
APP-1913,10580,1500,Salaried,29,Married,4,805,4,0.29,59806,129783,108315,180,Business,Rural,Postgraduate,Male,Private,1
APP-1914,13229,2500,Business,21,Married,1,573,0,0.58,10394,171554,99690,24,Education,Urban,Postgraduate,Female,Private,0
APP-1915,9901,1000,Salaried,49,Married,0,658,0,0.56,14280,157519,105220,12,Personal,Rural,Graduate,Male,Private,0
APP-1916,6858,3000,Self-Employed,42,Married,0,740,1,0.58,37303,189300,25389,360,Home,Urban,Postgraduate,Female,Private,0
APP-1917,12040,0,Self-Employed,36,Single,2,574,1,0.31,28453,93265,101860,12,Personal,Urban,Graduate,Male,Private,0
APP-1918,8544,5000,Business,61,Single,3,736,1,0.2,61695,60126,31797,120,Business,Urban,Undergraduate,Female,Private,1
APP-1919,6719,2000,Salaried,64,Married,0,837,4,0.41,69449,30545,121975,24,Home,Rural,Undergraduate,Female,Private,1
APP-1920,4814,0,Business,61,Single,0,665,2,0.44,26765,65114,107169,48,Business,Urban,Graduate,Male,Self,0
APP-1921,5374,0,Salaried,27,Married,0,586,0,0.16,3340,103740,76332,120,Personal,Semi-Urban,Undergraduate,Female,Private,0
APP-1922,13470,1000,Self-Employed,34,Married,3,831,0,0.49,39057,198873,148260,60,Home,Urban,Undergraduate,Male,Private,1
APP-1923,3252,0,Self-Employed,49,Married,1,686,1,0.11,1597,23890,33696,120,Business,Rural,Graduate,Male,Private,0
APP-1924,8996,0,Self-Employed,39,Married,1,776,0,0.34,58988,131284,12024,36,Education,Urban,Postgraduate,Female,Private,1
APP-1925,14173,2000,Salaried,39,Married,1,731,2,0.27,16025,62482,147656,60,Home,Rural,Graduate,Male,Private,1
APP-1926,6673,1500,Self-Employed,22,Married,3,635,0,0.47,8145,142812,100998,24,Home,Rural,Postgraduate,Female,Private,0
APP-1927,12314,2000,Salaried,61,Married,2,602,0,0.26,56797,171193,15285,180,Home,Semi-Urban,Graduate,Male,Private,1
APP-1928,6530,4000,Self-Employed,35,Single,2,784,0,0.51,42723,152290,17370,36,Business,Urban,Graduate,Female,Private,1
APP-1929,12342,1500,Business,23,Married,0,816,2,0.4,74230,81591,27903,12,Personal,Semi-Urban,Graduate,Male,Private,1
APP-1930,8881,1500,Salaried,31,Married,1,836,0,0.5,5830,98241,107904,240,Business,Rural,Graduate,Male,Govt,1
APP-1931,8949,0,Business,50,Married,2,649,2,0.59,24930,44722,32995,240,Home,Rural,Undergraduate,Male,Private,0
APP-1932,11521,2000,Salaried,60,Married,4,636,1,0.44,24752,59431,115160,36,Home,Urban,Graduate,Male,Govt,0
APP-1933,8241,0,Salaried,38,Married,0,564,2,0.59,77025,192615,98377,180,Home,Rural,Graduate,Male,Self,0
APP-1934,10017,5000,Salaried,22,Married,0,650,1,0.11,63040,52000,47822,360,Education,Urban,Undergraduate,Male,Self,1
APP-1935,8941,2500,Salaried,52,Single,0,714,0,0.27,68696,81975,117412,240,Business,Semi-Urban,Graduate,Male,Self,1
APP-1936,11550,1500,Self-Employed,28,Married,1,578,2,0.15,65648,40921,61222,36,Personal,Rural,Postgraduate,Male,Self,1
APP-1937,9002,0,Salaried,42,Married,3,663,0,0.23,56030,109265,104088,24,Home,Urban,Undergraduate,Male,Private,1
APP-1938,12674,3000,Salaried,26,Single,0,656,1,0.52,57815,98747,100450,180,Business,Rural,Undergraduate,Male,Self,0
APP-1939,14734,2500,Business,32,Married,1,679,0,0.12,36690,171686,119366,180,Personal,Semi-Urban,Graduate,Male,Govt,1
APP-1940,12209,0,Self-Employed,60,Married,1,633,2,0.36,58923,27601,120078,360,Home,Rural,Graduate,Female,Govt,0
APP-1941,3331,0,Self-Employed,56,Single,0,820,3,0.38,37572,103332,73853,60,Business,Urban,Undergraduate,Male,Private,1
APP-1942,14536,2500,Business,35,Married,1,793,1,0.38,55030,133254,133794,48,Home,Semi-Urban,Graduate,Male,Govt,1
APP-1943,6261,0,Self-Employed,48,Married,0,763,1,0.34,68904,161586,62442,240,Home,Rural,Graduate,Male,Self,1
APP-1944,9648,4000,Salaried,38,Married,1,715,2,0.5,30203,129004,19675,48,Home,Urban,Graduate,Female,Private,1
APP-1945,11550,1000,Salaried,22,Married,2,828,0,0.17,78088,157364,99590,48,Education,Urban,Graduate,Male,Private,1
APP-1946,7115,0,Self-Employed,33,Married,1,608,3,0.26,6608,172582,118570,24,Education,Rural,Postgraduate,Female,Govt,0
APP-1947,6637,2500,Salaried,35,Married,0,639,0,0.41,46667,38000,41661,12,Home,Urban,Postgraduate,Male,Private,0
APP-1948,6854,0,Self-Employed,40,Married,4,743,4,0.45,56547,140439,74289,48,Home,Rural,Undergraduate,Male,Govt,0
APP-1949,5177,1500,Salaried,49,Married,2,672,2,0.3,23485,129277,27184,180,Personal,Urban,Postgraduate,Female,Self,0
APP-1950,9730,0,Salaried,62,Single,2,685,2,0.54,10862,40383,57963,360,Business,Urban,Graduate,Male,Govt,0
APP-1951,12320,0,Salaried,49,Married,0,688,1,0.31,76948,152857,15267,360,Personal,Rural,Graduate,Male,Private,1
APP-1952,4180,2000,Self-Employed,23,Married,0,778,1,0.3,72880,50910,72814,12,Home,Semi-Urban,Undergraduate,Female,Govt,1
APP-1953,6892,1500,Salaried,39,Married,0,823,1,0.12,58560,180100,46025,60,Home,Semi-Urban,Graduate,Female,Govt,1
APP-1954,9043,1500,Self-Employed,23,Single,0,599,0,0.38,29415,165927,131246,180,Home,Semi-Urban,Graduate,Female,Private,0
APP-1955,2137,2500,Salaried,34,Married,1,667,1,0.45,65523,34281,87605,180,Home,Rural,Undergraduate,Female,Govt,0
APP-1956,8327,2000,Salaried,60,Single,3,751,1,0.16,20323,123838,142053,120,Personal,Urban,Postgraduate,Female,Private,1
APP-1957,5472,0,Business,24,Married,1,740,3,0.25,54214,14841,53436,48,Personal,Semi-Urban,Graduate,Female,Govt,1
APP-1958,7449,0,Self-Employed,31,Married,0,730,1,0.49,18997,107204,87192,36,Personal,Urban,Undergraduate,Male,Private,0
APP-1959,4832,4000,Salaried,51,Married,1,627,0,0.28,58003,70155,130591,360,Personal,Semi-Urban,Undergraduate,Female,Private,0
APP-1960,5579,2500,Self-Employed,63,Married,0,624,0,0.22,4679,167990,94511,48,Home,Urban,Graduate,Female,Private,0
APP-1961,7971,1500,Salaried,52,Married,2,844,1,0.44,41308,66313,19665,240,Home,Urban,Undergraduate,Male,Private,1
APP-1962,13223,0,Salaried,47,Married,1,830,0,0.2,76024,121688,101277,12,Personal,Semi-Urban,Graduate,Male,Self,1
APP-1963,6164,0,Salaried,50,Married,2,570,0,0.55,40842,158515,62474,180,Home,Urban,Postgraduate,Male,Govt,0
APP-1964,12785,2000,Self-Employed,63,Married,4,720,2,0.15,66408,173322,85911,120,Home,Urban,Undergraduate,Female,Govt,1
APP-1965,9941,3000,Self-Employed,22,Single,0,564,1,0.45,70532,142994,102643,12,Home,Semi-Urban,Undergraduate,Male,Private,0
APP-1966,7569,2000,Salaried,29,Single,1,760,1,0.35,54938,41976,40484,48,Home,Semi-Urban,Graduate,Female,Private,1
APP-1967,6300,2500,Business,48,Married,3,597,0,0.53,6695,153063,111165,60,Home,Rural,Graduate,Male,Private,0
APP-1968,8269,2500,Salaried,51,Married,2,635,2,0.16,59499,114405,35835,240,Business,Semi-Urban,Graduate,Female,Private,1
APP-1969,5818,0,Salaried,54,Married,1,698,0,0.44,24382,63744,106453,48,Business,Urban,Postgraduate,Male,Private,0
APP-1970,14330,1000,Salaried,35,Single,3,737,2,0.39,15235,163805,63790,36,Home,Semi-Urban,Graduate,Female,Govt,1
APP-1971,14015,0,Salaried,45,Married,0,700,0,0.34,63223,12473,19643,24,Home,Urban,Graduate,Female,Private,1
APP-1972,14234,0,Salaried,56,Single,3,690,3,0.35,3366,149180,85846,48,Personal,Rural,Graduate,Female,Private,1
APP-1973,3906,3000,Salaried,28,Married,0,618,1,0.46,28467,38715,23200,48,Home,Rural,Graduate,Female,Private,0
APP-1974,8254,1000,Self-Employed,29,Married,1,809,1,0.57,60316,173282,62275,60,Home,Semi-Urban,Graduate,Female,Self,1
APP-1975,2760,1500,Salaried,57,Married,3,558,1,0.15,7764,47317,99001,180,Home,Semi-Urban,Undergraduate,Male,Private,0
APP-1976,9830,0,Salaried,59,Single,0,670,1,0.11,62836,75516,52448,360,Home,Urban,Graduate,Male,Self,1
APP-1977,9350,0,Salaried,52,Married,1,650,0,0.5,32923,174434,101685,24,Personal,Semi-Urban,Graduate,Female,Private,0
APP-1978,8238,0,Salaried,37,Married,1,698,2,0.15,17292,64604,20619,60,Business,Rural,Undergraduate,Male,Govt,1
APP-1979,8090,0,Salaried,55,Single,4,695,0,0.59,2614,14889,115454,360,Home,Urban,Postgraduate,Male,Govt,0
APP-1980,13637,2000,Self-Employed,57,Married,3,792,3,0.41,21939,83748,11766,36,Home,Urban,Graduate,Male,Private,1
APP-1981,8031,0,Salaried,39,Single,2,790,2,0.43,19800,41971,13549,12,Home,Semi-Urban,Graduate,Male,Private,1
APP-1982,9687,2000,Self-Employed,64,Married,1,592,0,0.2,57440,60551,117938,24,Home,Semi-Urban,Postgraduate,Male,Govt,0
APP-1983,11091,0,Business,49,Single,3,644,2,0.22,24246,144273,137673,120,Business,Urban,Graduate,Female,Private,1
APP-1984,14647,0,Salaried,27,Married,1,775,0,0.43,53805,118957,58328,60,Personal,Rural,Postgraduate,Male,Private,1
APP-1985,13139,0,Self-Employed,48,Married,1,555,0,0.55,50648,99882,35301,12,Education,Urban,Graduate,Male,Govt,0
APP-1986,11911,1500,Salaried,29,Single,2,763,4,0.59,57851,47958,54763,12,Personal,Urban,Graduate,Male,Private,1
APP-1987,10472,2000,Self-Employed,48,Married,1,755,1,0.2,32688,15681,54787,48,Business,Semi-Urban,Graduate,Female,Self,1
APP-1988,13458,1000,Salaried,26,Married,0,616,1,0.17,30764,111982,130675,48,Business,Urban,Postgraduate,Female,Private,1
APP-1989,3887,1000,Salaried,49,Married,0,649,0,0.13,33470,56870,17425,120,Home,Semi-Urban,Undergraduate,Female,Private,0
APP-1990,5266,2000,Salaried,37,Married,0,561,0,0.53,39501,138396,22857,120,Home,Urban,Graduate,Male,Private,0
APP-1991,2666,0,Salaried,36,Married,3,786,4,0.25,58207,77203,102999,120,Personal,Urban,Postgraduate,Female,Private,1
APP-1992,6188,0,Salaried,43,Married,1,807,0,0.1,63157,169224,51457,12,Home,Urban,Graduate,Female,Govt,1
APP-1993,2671,2500,Salaried,51,Married,2,684,0,0.21,4216,60061,141776,360,Business,Rural,Graduate,Female,Private,0
APP-1994,12161,2000,Salaried,23,Married,1,771,1,0.27,23072,198691,15452,180,Personal,Semi-Urban,Undergraduate,Female,Private,1
APP-1995,14348,0,Business,41,Married,0,705,1,0.6,38132,68235,121153,180,Business,Rural,Graduate,Male,Private,0
APP-1996,8777,4000,Self-Employed,46,Married,1,691,1,0.36,18861,47890,48862,180,Home,Urban,Undergraduate,Male,Govt,1
APP-1997,13314,2500,Salaried,56,Single,2,707,0,0.2,65186,100073,28300,24,Business,Semi-Urban,Postgraduate,Male,Govt,1
APP-1998,9570,0,Salaried,62,Single,2,811,0,0.27,5960,71401,148573,24,Home,Semi-Urban,Undergraduate,Male,Self,1
APP-1999,9956,2000,Business,57,Single,3,832,0,0.27,19781,21217,11845,120,Business,Rural,Postgraduate,Female,Private,1
APP-2000,7124,1500,Self-Employed,42,Married,2,778,3,0.11,32126,58351,129342,180,Home,Semi-Urban,Graduate,Female,Private,1
